"_cached_page_id","_template","_type","best_seller","captions","course_name","current_price","field1","hours_video","hours_video_precise","language","last_updated","num_articles","num_lectures","num_ratings","original_price","rating","students_enrolled","supplemental_resources","url"
"ed9655d3ea739cd360f3c4bb4903577aa39b1b25","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Baseball Database Queries with SQL and dplyr","Price: Free","/baseball1","3 hours on-demand video","03:02:22","English","Last updated 6/2015","Full lifetime access","30 Lectures","4.7 (233 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","","","6,155 students enrolled","Access on mobile and TV","https://www.udemy.com/baseball1/"
"e7f0f6abaaeb1e84370ffae19b037d4ec4dcefcb","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","","Problem Solving & Decision Making: Tools, Techniques &Method","Current price: 10 €","/problem-solving-tools-techniques-methods","3 hours on-demand video","02:56:06","English","Last updated 12/2015","2 Articles","61 Lectures","4.3 (14 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 60 €","","1,389 students enrolled","8 Supplemental Resources","https://www.udemy.com/problem-solving-tools-techniques-methods/"
"ba3408a25396c76e37d647a28c1bd38426effd8a","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Statistics & Data Analysis: Linear Regression Models in SPSS","Current price: 10 €","/linear-regression-analysis-basics-in-spss-statistics","1.5 hours on-demand video","01:33:08","English","Last updated 8/2016","2 Articles","24 Lectures","4.3 (26 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 25 €","","1,165 students enrolled","Full lifetime access","https://www.udemy.com/linear-regression-analysis-basics-in-spss-statistics/"
"717b35aa236967d59c387c305078414d3625f996","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Batting Location Charts with Vagrant and MySQL","Price: Free","/baseball4","1 hour on-demand video","01:05:19","English","Last updated 9/2015","Full lifetime access","18 Lectures","4.5 (54 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","","","6,298 students enrolled","Access on mobile and TV","https://www.udemy.com/baseball4/"
"9af517090e0766a71cf056b68e3f3cacc16bd5e3","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Real data science problems with Python","Current price: 10 €","/real-data-science-problems-with-python","7.5 hours on-demand video","07:43:41","English","Last updated 6/2017","50 Supplemental Resources","31 Lectures","3.7 (24 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 50 €","","414 students enrolled","Full lifetime access","https://www.udemy.com/real-data-science-problems-with-python/"
"23b16c3df6e7f93982a2da3daf3eb7674ec2837a","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Data Science- Hypothesis Testing Using Minitab and R","Current price: 10 €","/hypothesis-testing-using-minitab-and-r","4 hours on-demand video","03:56:01","English","Last updated 4/2017","12 Supplemental Resources","24 Lectures","4.9 (15 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 50 €","","1,000 students enrolled","Full lifetime access","https://www.udemy.com/hypothesis-testing-using-minitab-and-r/"
"53bf12b7b53c9c6b53cd6d352f852b1be72bda28","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Excel Case Studies for Business Students","Current price: 10 €","/excel-case-studies-for-business-students","4.5 hours on-demand video","05:04:12","English","Last updated 7/2015","7 Supplemental Resources","55 Lectures","4.5 (56 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 45 €","","1,279 students enrolled","Full lifetime access","https://www.udemy.com/excel-case-studies-for-business-students/"
"fb8483afe95e1b9c8a961f0c178b19733a77801e","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Principal Component Analysis (PCA) and Factor Analysis","Current price: 10 €","/principal-component-analysis-pca-and-factor-analysis","1.5 hours on-demand video","01:40:13","English","Last updated 5/2017","1 Article","17 Lectures","4.3 (28 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 20 €","","149 students enrolled","12 Supplemental Resources","https://www.udemy.com/principal-component-analysis-pca-and-factor-analysis/"
"6a0ec0ea695380f981c250db3b1094dbeffed49f","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Mastering QlikView Set Analysis","Current price: 48 €","/mastering-qlikview-set-analysis,/mastering-qlikview-set-analysis,/mastering-qlikview-set-analysis","5.5 hours on-demand video","05:37:41","English","Last updated 1/2017","18 Articles","66 Lectures","4.6 (131 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 195 €","","552 students enrolled","6 Supplemental Resources","https://www.udemy.com/mastering-qlikview-set-analysis/"
"6cc8e087fcca3ae4b68efa51d4a5d4d95782ae95","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Analytics For All","Current price: 10 €","/data-analytics-for-beginners","15 hours on-demand video","15:35:19","English","Last updated 11/2017","5 Articles","169 Lectures","3.4 (136 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 100 €","","2,152 students enrolled","36 Supplemental Resources","https://www.udemy.com/data-analytics-for-beginners/"
"12f3e20d2077fc43e8bb20f143f93d783b941296","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Statistics / Data Analysis in SPSS: Inferential Statistics","Current price: 10 €","/inferential-statistics-spss","5 hours on-demand video","04:51:01","English","Last updated 6/2015","Full lifetime access","32 Lectures","4.4 (114 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 95 €","","1,255 students enrolled","Access on mobile and TV","https://www.udemy.com/inferential-statistics-spss/"
"3048b57362a02060007380d6b296e7e42f68655e","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","SQL for Marketers, Digital and Web Analytics","Current price: 10 €","/sql-for-marketing-analysis","1 hour on-demand video","01:05:06","English","Last updated 11/2017","1 Article","19 Lectures","4.5 (17 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 200 €","","1,108 students enrolled","Full lifetime access","https://www.udemy.com/sql-for-marketing-analysis/"
"6ff2e05ad050740a21750328bf68863c937c0daa","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Microsoft Excel in 75 minutes – Part 6","Current price: 10 €","/microsoft-excel-in-75-minutes-part-6","2 hours on-demand video","01:51:41","English","Last updated 4/2016","Full lifetime access","17 Lectures","3.8 (12 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 20 €","","1,516 students enrolled","Access on mobile and TV","https://www.udemy.com/microsoft-excel-in-75-minutes-part-6/"
"0710a7da1ed562bd58614b4c29255c6151ef495e","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","SAS Programming from Scratch & Practice Case Studies workout","Current price: 10 €","/sas-programming-made-easy-with-examples","4.5 hours on-demand video","04:38:31","English","Last updated 10/2017","2 Articles","62 Lectures","4.2 (40 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 20 €","","276 students enrolled","42 Supplemental Resources","https://www.udemy.com/sas-programming-made-easy-with-examples/"
"bc6b42aa9c2dbdc856e564e00e8ca5f6d840010b","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Comprehensive Graphics Visualizations with R","Current price: 10 €","/comprehensive-graphics-with-r","8.5 hours on-demand video","08:31:40","English","Last updated 2/2016","10 Supplemental Resources","69 Lectures","4.7 (47 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 95 €","","1,413 students enrolled","Full lifetime access","https://www.udemy.com/comprehensive-graphics-with-r/"
"9d8113b6579302990cb96d96b3296bbced6fe8e8","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","Best Seller","English [Auto-generated]","How to conduct market research in startups and small firms?","Current price: 10 €","/how-to-conduct-market-research-in-startups-and-small-firms","2 hours on-demand video","03:14:53","English","Last updated 9/2017","2 Articles","32 Lectures","4.4 (65 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 90 €","4.4","1,787 students enrolled","1 Supplemental Resource","https://www.udemy.com/how-to-conduct-market-research-in-startups-and-small-firms/"
"c31734ebf80de87c8a247ea9abcb50cb0c8cd439","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","The Tableau 10 Comprehensive Guide","Current price: 10 €","/learn-tableau-tutorial-tableau-training","8.5 hours on-demand video","08:24:38","English","Last updated 9/2017","1 Article","76 Lectures","4.8 (48 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 125 €","","388 students enrolled","31 Supplemental Resources","https://www.udemy.com/learn-tableau-tutorial-tableau-training/"
"2d26922948f348f22fe885f7d09c12ddbd6b93a5","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Data Science-Unsupervised Machine Learning Using R","Current price: 10 €","/data-mining-unsupervised-learning-using-r","4.5 hours on-demand video","04:29:48","English","Last updated 1/2017","Full lifetime access","27 Lectures","4.2 (18 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 50 €","","744 students enrolled","Access on mobile and TV","https://www.udemy.com/data-mining-unsupervised-learning-using-r/"
"604233e09d2719c8b8793a587d8b24bfbf3c7c2d","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","","Become a QlikView Expert","Current price: 12 €","/qlikview-developer-certification,/qlikview-developer-certification,/qlikview-developer-certification","6 Practice Tests","","English","Last updated 9/2017","Full lifetime access","","4.3 (20 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 50 €","","177 students enrolled","Access on mobile","https://www.udemy.com/qlikview-developer-certification/"
"0e5c8e9ed5248efab1993e08a37f40c3db605eae","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Effective Data Visualization","Current price: 10 €","/effective-data-visualization","3 hours on-demand video","02:55:08","English","Last updated 4/2017","Full lifetime access","12 Lectures","4.3 (4 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 20 €","","620 students enrolled","Access on mobile and TV","https://www.udemy.com/effective-data-visualization/"
"c6d68f26f60bbc0a23819f800d10a7e6495b12e9","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","Best Seller","English [Auto-generated]","Logistic Regression using SAS - Indepth Predictive Modeling","Current price: 10 €","/logistic-regression-credit-scoring-modelling-using-sas","13.5 hours on-demand video","17:44:53","English","Last updated 11/2017","7 Articles","104 Lectures","4.2 (262 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 70 €","4.2","1,569 students enrolled","27 Supplemental Resources","https://www.udemy.com/logistic-regression-credit-scoring-modelling-using-sas/"
"fbc6ee436fc48d3803fa18b6887b876e7918077b","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Microsoft Excel in 75 minutes - Part 2","Current price: 10 €","/microsoft-excel-in-75-minutes-part-2","1 hour on-demand video","01:03:06","English","Last updated 4/2016","Full lifetime access","9 Lectures","3.7 (29 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 20 €","","1,349 students enrolled","Access on mobile and TV","https://www.udemy.com/microsoft-excel-in-75-minutes-part-2/"
"0f4bebc9fb8fe2cbf0de1ed47afbe00d0352d3db","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Excel Charts - Excel Charts and Graphs Basic Training","Current price: 10 €","/excel-charts","3 hours on-demand video","02:50:24","English","Last updated 6/2016","1 Article","30 Lectures","4.5 (35 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 20 €","","2,431 students enrolled","1 Supplemental Resource","https://www.udemy.com/excel-charts/"
"52b4be83cbbedcbd69d967db671adf3d0eca6f0e","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Case Studies in Data Mining with R","Current price: 10 €","/case-studies-in-data-mining-with-r","22 hours on-demand video","21:53:54","English","Last updated 10/2016","2 Supplemental Resources","136 Lectures","3.7 (46 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 175 €","","1,536 students enrolled","Full lifetime access","https://www.udemy.com/case-studies-in-data-mining-with-r/"
"82a8dbaec5351521b9022949d2bc8632cfe78a16","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Essential Fundamentals of R","Current price: 10 €","/essential-fundamentals-of-r","10.5 hours on-demand video","10:32:31","English","Last updated 8/2015","Full lifetime access","46 Lectures","4.2 (102 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 95 €","","1,193 students enrolled","Access on mobile and TV","https://www.udemy.com/essential-fundamentals-of-r/"
"5c0514028e26e620dfb8da79f85565b59567c049","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Statistics with R - Advanced Level","Current price: 10 €","/statistics-with-r-advanced-level","4.5 hours on-demand video","04:15:26","English","Last updated 3/2016","7 Articles","37 Lectures","4.0 (37 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 40 €","","765 students enrolled","6 Supplemental Resources","https://www.udemy.com/statistics-with-r-advanced-level/"
"6bca41c9a1531972f035737bdc8eac9e0127641a","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Statistics with R - Intermediate Level","Current price: 10 €","/statistics-with-r-intermediate-level","2.5 hours on-demand video","02:24:58","English","Last updated 3/2016","9 Articles","33 Lectures","4.4 (68 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 40 €","","753 students enrolled","8 Supplemental Resources","https://www.udemy.com/statistics-with-r-intermediate-level/"
"a00ba952d55c55d62a7ba4c41184f0a9379e5e4a","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Predictive Analytics : Exponential Smoothing","Price: 20 €","/exponentialsmoothing","1 hour on-demand video","47:35","English","Last updated 7/2017","Full lifetime access","8 Lectures","3.5 (2 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","","","517 students enrolled","Access on mobile and TV","https://www.udemy.com/exponentialsmoothing/"
"7a92457041a36dfce436c871c25c18e3ad4535b7","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English","Business Analysis Essentials","Current price: 10 €","/business-analysis-essentials","5 hours on-demand video","05:17:29","English","Last updated 9/2016","3 Articles","84 Lectures","3.7 (283 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 95 €","","1,094 students enrolled","1 Supplemental Resource","https://www.udemy.com/business-analysis-essentials/"
"7843ae8b0e13a97bcde445d1e0c3a7a6b29455f7","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Comprehensive Linear Modeling with R","Current price: 10 €","/comprehensive-linear-modeling-with-r","14.5 hours on-demand video","14:16:50","English","Last updated 1/2017","20 Supplemental Resources","104 Lectures","3.9 (46 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 95 €","","1,211 students enrolled","Full lifetime access","https://www.udemy.com/comprehensive-linear-modeling-with-r/"
"61b867f3c9ec82fa8db3e1ab0f8d120b1e47f01a","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Getting Started with Big Data and the Hadoop Ecosystem","Current price: 10 €","/intro-to-big-data-and-the-hadoop-ecosystem,/intro-to-big-data-and-the-hadoop-ecosystem","11 hours on-demand video","11:04:55","English","Last updated 10/2016","Full lifetime access","64 Lectures","2.7 (23 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 100 €","","1,165 students enrolled","Access on mobile and TV","https://www.udemy.com/intro-to-big-data-and-the-hadoop-ecosystem/"
"5cc941708da10a2b0241a84d10777b57892c797f","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","","Complete Business Intelligence with SSIS, SSAS and SSRS","Current price: 10 €","/microsoftbusinessintelligence","2.5 hours on-demand video","02:38:57","English","Last updated 8/2017","9 Supplemental Resources","34 Lectures","4.2 (25 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 100 €","","700 students enrolled","Full lifetime access","https://www.udemy.com/microsoftbusinessintelligence/"
"1dd2df2469924be61b5b86b6f6a3205a55381396","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Byte-Sized-Chunks: SQL Joins in MySQL","Current price: 10 €","/sql-joins","2.5 hours on-demand video","02:28:37","English","Last updated 3/2016","23 Supplemental Resources","12 Lectures","4.3 (11 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 20 €","","1,659 students enrolled","Full lifetime access","https://www.udemy.com/sql-joins/"
"3d3a8d863e8847a132d0aa3bb5d945559e6f8075","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","Best Seller","English [Auto-generated]","Amazon PPC Mastery - Setup Sponsored Products Like a PPC Pro","Current price: 10 €","/amazon-ppc-sponsored-products-course","1 hour on-demand video","48:45","English","Last updated 2/2016","Full lifetime access","16 Lectures","4.0 (194 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 100 €","4.0","663 students enrolled","Access on mobile and TV","https://www.udemy.com/amazon-ppc-sponsored-products-course/"
"094c2726084e9f413c7d8f7b41fa37f6c89ef38f","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Statistics/Data Analysis with SPSS: Descriptive Statistics","Current price: 10 €","/descriptive-statistics-spss","3.5 hours on-demand video","03:25:00","English","Last updated 1/2016","1 Supplemental Resource","47 Lectures","4.5 (84 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 75 €","","2,455 students enrolled","Full lifetime access","https://www.udemy.com/descriptive-statistics-spss/"
"0bfb552d4d9dc034891cc86ada48a81c1da75f3e","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","New Product Forecasting Using Machine Learning","Price: 30 €","/new-product-forecasting-process","1 hour on-demand video","01:04:57","English","Last updated 10/2017","1 Supplemental Resource","9 Lectures","4.3 (6 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","","","583 students enrolled","Full lifetime access","https://www.udemy.com/new-product-forecasting-process/"
"a34a2b22129d03d1cc358f441518cdc5d9a405af","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Tableau 10 Industry Secrets: Top Dashboard Tables","Current price: 10 €","/tableau-spreadsheets","1.5 hours on-demand video","01:31:43","English","Last updated 8/2017","2 Supplemental Resources","17 Lectures","4.7 (9 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 100 €","","87 students enrolled","Full lifetime access","https://www.udemy.com/tableau-spreadsheets/"
"2c8832fdf8a893078e5c58ee63c4edd2d8d148fe","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Master Data Management","Price: Free","/master-data-management-s","31 mins on-demand video","30:50","English","Last updated 10/2015","Full lifetime access","7 Lectures","4.2 (698 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","","","9,056 students enrolled","Access on mobile and TV","https://www.udemy.com/master-data-management-s/"
"1536b1309634903fdec71bb297e551674529982c","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Learn R Programming and Data Fundamentals Through Exercises","Current price: 10 €","/learn-r-programming-and-data-science-through-exercises","2 hours on-demand video","01:59:44","English","Last updated 3/2016","Full lifetime access","23 Lectures","3.9 (21 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 100 €","","1,745 students enrolled","Access on mobile and TV","https://www.udemy.com/learn-r-programming-and-data-science-through-exercises/"
"38df8bb679b25bf3f3bf001bf7ec926a9b45ddca","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Advanced SAS Course by Solving Questions and Use Cases","Current price: 10 €","/advanced-sas-course-by-solving-questions-and-use-cases","11 hours on-demand video","10:55:23","English","Last updated 6/2017","2 Supplemental Resources","102 Lectures","4.2 (20 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 40 €","","229 students enrolled","Full lifetime access","https://www.udemy.com/advanced-sas-course-by-solving-questions-and-use-cases/"
"62fe791bbed5a674c7927485067ef719ef076543","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Become an Excel Power User in 2.5 Hours","Current price: 10 €","/excel-power-user","2.5 hours on-demand video","02:18:55","English","Last updated 11/2017","2 Supplemental Resources","27 Lectures","4.5 (188 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 100 €","","622 students enrolled","Full lifetime access","https://www.udemy.com/excel-power-user/"
"5c4f3d14c33da5d7f36f1b76f0157e9107bc28e6","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Excel Power Query: Clean Your Analytics Data Like A Pro","Current price: 10 €","/excel-power-query-for-finance-and-accounting","1 hour on-demand video","01:09:47","English","Last updated 6/2017","2 Articles","12 Lectures","4.4 (28 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 70 €","","612 students enrolled","4 Supplemental Resources","https://www.udemy.com/excel-power-query-for-finance-and-accounting/"
"2bc045c1f98507b7c38cfce45d72352428152030","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Learn Tableau Desktop 9 from Scratch for Data Science","Current price: 10 €","/tableau-desktop-training","1.5 hours on-demand video","01:30:27","English","Last updated 2/2016","1 Supplemental Resource","25 Lectures","3.8 (25 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 50 €","","2,205 students enrolled","Full lifetime access","https://www.udemy.com/tableau-desktop-training/"
"d09c4f803f38596acd17eecbc663ebaa86c72e29","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Using Your Data to Grow Your Business","Current price: 10 €","/using-your-data-to-grow-your-business","39 mins on-demand video","39:26","English","Last updated 7/2013","Full lifetime access","10 Lectures","3.8 (10 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 20 €","","5,053 students enrolled","Access on mobile and TV","https://www.udemy.com/using-your-data-to-grow-your-business/"
"d3cb8d364efb56a2493d0470ded737b5f6f94b5b","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Predictive Analytics : Simple and Intermittent data models","Price: 20 €","/simpleandintermittent","35 mins on-demand video","35:05","English","Last updated 7/2017","Full lifetime access","7 Lectures","3.4 (5 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","","","527 students enrolled","Access on mobile and TV","https://www.udemy.com/simpleandintermittent/"
"6916084d8759d197002c2802507cd13241cf93f1","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Training Sets, Test Sets, R, and ggplot","Price: Free","/machlearn3","1.5 hours on-demand video","01:30:25","English","Last updated 6/2015","Full lifetime access","15 Lectures","4.6 (353 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","","","8,960 students enrolled","Access on mobile and TV","https://www.udemy.com/machlearn3/"
