url	Search Course 2_link	Search Course 3	Search Course 3_link	Badge Content Text	Badge Content Link	Badge Content Link_link	Search Course 4	Search Course 5	Search Course 6	Search Course 7	Search Course 8	Search Course 9	Search Course 12	Search Course 13	Search Course 14	Search Course 14_link
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=19	https://www.udemy.com/comprehensive-graphics-with-r/	Comprehensive Graphics Visualizations with R	https://www.udemy.com/comprehensive-graphics-with-r/				"Geoffrey Hubona, Ph.D.• Associate Professor of Information Systems"	"Learn the important features of the base, ggplot and lattice (""trellis"") graphical capabilities in R"	69 lectures	8.5 hours	All Levels	English [Auto-generated]	$95	4.7	(47 ratings)	https://www.udemy.com/comprehensive-graphics-with-r/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=19	https://www.udemy.com/sas-programming-made-easy-with-examples/	SAS Programming from Scratch & Practice Case Studies workout	https://www.udemy.com/sas-programming-made-easy-with-examples/				Gopal Prasad Malakar• Credit Card Analytics Professional- Trains Machine Learning	"Learn SAS programming through data workout. See sorting, merging, appending, graphs, tabulate, statistical procedure etc"	62 lectures	4.5 hours	All Levels	English [Auto-generated]	$20	4.3	(38 ratings)	https://www.udemy.com/sas-programming-made-easy-with-examples/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=19	https://www.udemy.com/microsoft-excel-in-75-minutes-part-6/	Microsoft Excel in 75 minutes – Part 6	https://www.udemy.com/microsoft-excel-in-75-minutes-part-6/				Startup Saturdays• Thought leaders in entrepreneurship and business	Learn the most valuable features of Microsoft Excel in under 75 minutes. Get 100% completion on this class.	17 lectures	2 hours	All Levels	English [Auto-generated]	$20	3.8	(12 ratings)	https://www.udemy.com/microsoft-excel-in-75-minutes-part-6/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=19	https://www.udemy.com/sql-for-marketing-analysis/	"SQL for Marketers, Digital and Web Analytics"	https://www.udemy.com/sql-for-marketing-analysis/				"Anil Batra• Speaker, Instructor - Digital Marketing and Analytics Leader"	"Learn SQL required fo Marketing, Digital and Web Analytics use cases. Cut the technical speak and learn what's required."	18 lectures	1 hour	All Levels	English [Auto-generated]	$200	4.3	(14 ratings)	https://www.udemy.com/sql-for-marketing-analysis/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=19	https://www.udemy.com/inferential-statistics-spss/	Statistics / Data Analysis in SPSS: Inferential Statistics	https://www.udemy.com/inferential-statistics-spss/				"Quantitative Specialists• Specializing in Statistics, Research Design, and Measurement"	Increase Your Data Analytic Skills – Highly Valued And Sought After By Employers	32 lectures	5 hours	All Levels	English [Auto-generated]	$95	4.4	(114 ratings)	https://www.udemy.com/inferential-statistics-spss/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=19	https://www.udemy.com/data-analytics-for-beginners/	Analytics For All	https://www.udemy.com/data-analytics-for-beginners/				ATI - Analytics Training Institute• Committed to creating a difference	Your practical application oriented guide to analyzing Big Data	169 lectures	15.5 hours	All Levels	English [Auto-generated]	$100	3.4	(133 ratings)	https://www.udemy.com/data-analytics-for-beginners/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=19	https://www.udemy.com/mastering-qlikview-set-analysis/	Mastering QlikView Set Analysis	https://www.udemy.com/mastering-qlikview-set-analysis/				Vertechs .IO• Teach..Learn..Inspire	Deep Dive Set Analysis Course for QlikView and Qlik Sense Developers	66 lectures	5.5 hours	All Levels	English [Auto-generated]	$195	4.6	(130 ratings)	https://www.udemy.com/mastering-qlikview-set-analysis/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=19	https://www.udemy.com/principal-component-analysis-pca-and-factor-analysis/	Principal Component Analysis (PCA) and Factor Analysis	https://www.udemy.com/principal-component-analysis-pca-and-factor-analysis/				Gopal Prasad Malakar• Credit Card Analytics Professional- Trains Machine Learning	Analytics / Machine Learning / Dimensionality Reduction : PCA & Factor Analysis using SAS and R program	17 lectures	1.5 hours	All Levels		$20	4.3	(28 ratings)	https://www.udemy.com/principal-component-analysis-pca-and-factor-analysis/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=19	https://www.udemy.com/excel-case-studies-for-business-students/	Excel Case Studies for Business Students	https://www.udemy.com/excel-case-studies-for-business-students/				Jeff Knowlton• Senior Executive. Data Scientist. Teacher.	Learn Excel functions & business analytics via authentic case studies. A QuickStart tutorial is included for beginners!	55 lectures	5 hours	All Levels	English [Auto-generated]	$45	4.5	(56 ratings)	https://www.udemy.com/excel-case-studies-for-business-students/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=20	https://www.udemy.com/hypothesis-testing-using-minitab-and-r/	Data Science- Hypothesis Testing Using Minitab and R	https://www.udemy.com/hypothesis-testing-using-minitab-and-r/				ExcelR Solutions• Pioneer in professional management trainings & consulting	"Introduction to Hypothesis Testing, Performing Parametric and non parametric tests, Analysis of Variance"	24 lectures	4 hours	All Levels	English [Auto-generated]	$50	4.8	(15 ratings)	https://www.udemy.com/hypothesis-testing-using-minitab-and-r/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=20	https://www.udemy.com/real-data-science-problems-with-python/	Real data science problems with Python	https://www.udemy.com/real-data-science-problems-with-python/				Francisco Juretig• Mr	Practice machine learning and data science with real problems	31 lectures	7.5 hours	Intermediate Level	English [Auto-generated]	$50	3.6	(24 ratings)	https://www.udemy.com/real-data-science-problems-with-python/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=20	https://www.udemy.com/baseball4/	Batting Location Charts with Vagrant and MySQL	https://www.udemy.com/baseball4/				Charles Redmond• Professor at Mercyhurst University	Use R and MySQL together to create batting location charts from large data sets.	18 lectures	1 hour	Intermediate Level	English [Auto-generated]		4.5	(53 ratings)	https://www.udemy.com/baseball4/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=20	https://www.udemy.com/linear-regression-analysis-basics-in-spss-statistics/	Statistics & Data Analysis: Linear Regression Models in SPSS	https://www.udemy.com/linear-regression-analysis-basics-in-spss-statistics/				"Andrew Luttrell, Ph.D.• Social Psychologist"	Beginner and Intermediate Data Analytic Methods for Testing Main Effects & Interactions with SPSS and the PROCESS Macro	24 lectures	1.5 hours	Beginner Level	English [Auto-generated]	$25	4.3	(26 ratings)	https://www.udemy.com/linear-regression-analysis-basics-in-spss-statistics/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=20	https://www.udemy.com/problem-solving-tools-techniques-methods/	"Problem Solving & Decision Making: Tools, Techniques &Method"	https://www.udemy.com/problem-solving-tools-techniques-methods/				"Ali Bouzid• International Consultant, Coach, Author and Infopreneur"	"A Guide to Learning Effective Method, Powerful Tools and Techniques for Problem Solving and Decision Making"	61 lectures	3 hours	All Levels	English [Auto-generated]	$60	4.3	(14 ratings)	https://www.udemy.com/problem-solving-tools-techniques-methods/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=20	https://www.udemy.com/baseball1/	Baseball Database Queries with SQL and dplyr	https://www.udemy.com/baseball1/				Charles Redmond• Professor at Mercyhurst University	Explaining the relationship between SQL and dplyr with baseball examples.	30 lectures	3 hours	Beginner Level	English [Auto-generated]		4.7	(232 ratings)	https://www.udemy.com/baseball1/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=20	https://www.udemy.com/social-media-analytics-with-python/	Social Media Analytics with Python	https://www.udemy.com/social-media-analytics-with-python/				"V2 Maestros, LLC• Big Data Science / Analytics Experts | 25K+ students"	"Learn to extract and analyze data from Twitter, Facebook, Google and other social media sites"	28 lectures	3.5 hours	Intermediate Level	English [Auto-generated]	$100	4	(58 ratings)	https://www.udemy.com/social-media-analytics-with-python/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=20	https://www.udemy.com/social-media-analytics-with-r/	Social Media Analytics with R	https://www.udemy.com/social-media-analytics-with-r/				"V2 Maestros, LLC• Big Data Science / Analytics Experts | 25K+ students"	"Acquire Social Media from Twitter, Google+ and Facebook, transform, analyzer and produce insights"	28 lectures	3.5 hours	Beginner Level	English [Auto-generated]	$100	4.2	(53 ratings)	https://www.udemy.com/social-media-analytics-with-r/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=20	https://www.udemy.com/tableau-with-ease-and-r/	Tableau for R Users - Explore Tableau and Embed R Code	https://www.udemy.com/tableau-with-ease-and-r/				R-Tutorials Training• Data Science Education	Learn how to create data visualizations in Tableau and how to use R from within Tableau	45 lectures	5 hours	All Levels	English [Auto-generated]	$55	4.2	(59 ratings)	https://www.udemy.com/tableau-with-ease-and-r/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=20	https://www.udemy.com/business-analysis-foundations/	Business Analysis Foundations	https://www.udemy.com/business-analysis-foundations/				International Business Education Association• Business Educators	Learn the fundamentals of business analysis tools and techniques	33 lectures	2 hours	All Levels	English [Auto-generated]	$20	4.3	(50 ratings)	https://www.udemy.com/business-analysis-foundations/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=20	https://www.udemy.com/python-extract-manipulate-and-analyze-data-with-5-projects/	"Python: Extract, Manipulate and Analyze Data with 5 Projects"	https://www.udemy.com/python-extract-manipulate-and-analyze-data-with-5-projects/				Yoda Learning• MS OFFICE & PMP | Join 40K+ Udemy Students Become 4X Faster	"Learn how to extract, manipulate and analyze data using Python"	73 lectures	6.5 hours	All Levels	English [Auto-generated]	$50	3.4	(27 ratings)	https://www.udemy.com/python-extract-manipulate-and-analyze-data-with-5-projects/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=20	https://www.udemy.com/r-shiny-apps/	Create Interactive Web Applications with the R Shiny Package	https://www.udemy.com/r-shiny-apps/				"Geoffrey Hubona, Ph.D.• Associate Professor of Information Systems"	Learn to create your own sophisticated Shiny applications by practicing with dozens of detailed Shiny Examples !	97 lectures	8.5 hours	Intermediate Level	English [Auto-generated]	$95	4.2	(34 ratings)	https://www.udemy.com/r-shiny-apps/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=21	https://www.udemy.com/qlikview/	Business Intelligence With QlikView - 0 To Full Sales App	https://www.udemy.com/qlikview/				Vjekoslav Levacic• QlikView Certified Designer and Developer	"Learn To Read, Analyze and Visualize Your Data By Following Step by Step Guide in Building QlikView Sales Application"	37 lectures	2.5 hours	All Levels	English [Auto-generated]	$25	4.4	(109 ratings)	https://www.udemy.com/qlikview/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=21	https://www.udemy.com/real-world-data-science-with-spark-2/	Real-World Data Science with Spark 2	https://www.udemy.com/real-world-data-science-with-spark-2/				Packt Publishing• Tech Knowledge in Motion	Address Big Data challenges with the fast and scalable features of Spark.	55 lectures	5.5 hours	All Levels	English [Auto-generated]	$200	3.6	(14 ratings)	https://www.udemy.com/real-world-data-science-with-spark-2/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=21	https://www.udemy.com/data-and-statistics-for-business-and-economics/	Data and Statistics (For Business and Economics)	https://www.udemy.com/data-and-statistics-for-business-and-economics/				"Shubham Kalra• Founder - Eduspred.com, M.A. Economics, Business Analyst"	Learn how to make sense of data using graphical presentations and numerical measures (Working in MS Excel included)	38 lectures	3 hours	All Levels	English [Auto-generated]	$50	4.5	(19 ratings)	https://www.udemy.com/data-and-statistics-for-business-and-economics/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=21	https://www.udemy.com/learn-proven-research-tools-save-time-now/	Learn Proven Research Methods To Starting Any Project	https://www.udemy.com/learn-proven-research-tools-save-time-now/				"LPAR Academy• Online programs in business, health and communications"	"Complete A - Z proven small scale research guide. Save time, add these new skills to your resume/CV."	59 lectures	2 hours	All Levels		$20	4.3	(5 ratings)	https://www.udemy.com/learn-proven-research-tools-save-time-now/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=21	https://www.udemy.com/applied-machine-learning-in-r/	Applied Machine Learning in R	https://www.udemy.com/applied-machine-learning-in-r/				Bogdan Anastasiei• University Teacher and Consultant	Get the essential machine learning skills and use them in real life situations	80 lectures	8 hours	All Levels		$100	4.7	(5 ratings)	https://www.udemy.com/applied-machine-learning-in-r/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=21	https://www.udemy.com/introduction-spss/	Introduction to SPSS	https://www.udemy.com/introduction-spss/				"Quantitative Specialists• Specializing in Statistics, Research Design, and Measurement"	An Introduction to the SPSS software program and basic descriptive and inferential statistics	20 lectures	2 hours	Beginner Level	English [Auto-generated]	$50	4	(57 ratings)	https://www.udemy.com/introduction-spss/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=21	https://www.udemy.com/regression-statistics/	Regression Analysis / Data Analytics in Regression	https://www.udemy.com/regression-statistics/				"Quantitative Specialists• Specializing in Statistics, Research Design, and Measurement"	Gain Important and Highly Marketable Skills in Regression Analysis - Tame the Regression Beast Today!	16 lectures	2 hours	All Levels	English [Auto-generated]	$100	4	(83 ratings)	https://www.udemy.com/regression-statistics/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=21	https://www.udemy.com/learn-r-programming-from-scratch/	Learn R Programming from Scratch	https://www.udemy.com/learn-r-programming-from-scratch/				Sunil Kumar Gupta• Technology Analyst & Programmer	Learn the fundamentals of the R Programming from Basics to Advanced.	23 lectures	2 hours	All Levels	English [Auto-generated]	$75	4.3	(18 ratings)	https://www.udemy.com/learn-r-programming-from-scratch/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=21	https://www.udemy.com/programming-statistical-applications-in-r/	Programming Statistical Applications in R	https://www.udemy.com/programming-statistical-applications-in-r/				"Geoffrey Hubona, Ph.D.• Associate Professor of Information Systems"	An introductory course that teaches the foundations of scientific and statistical programming using R software.	88 lectures	11 hours	All Levels	English [Auto-generated]	$75	3.9	(30 ratings)	https://www.udemy.com/programming-statistical-applications-in-r/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=21	https://www.udemy.com/logistic-regression-workshop-using-r-step-by-step-modeling/	Logistic Regression (Predictive Modeling) workshop using R	https://www.udemy.com/logistic-regression-workshop-using-r-step-by-step-modeling/				Gopal Prasad Malakar• Credit Card Analytics Professional- Trains Machine Learning	Predictive Analytics - Learn R syntax for step by step logistic regression model development and validations	35 lectures	3.5 hours	All Levels		$20	4.6	(29 ratings)	https://www.udemy.com/logistic-regression-workshop-using-r-step-by-step-modeling/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=21	https://www.udemy.com/learn-data-analytics-with-kibana/	Data Analytics Using Elasticsearch & Kibana-Hands On!	https://www.udemy.com/learn-data-analytics-with-kibana/				Bigdata ABCD• Bigdata experts	Learn Elasticsearch & Kibana from scratch with this hands-on course to do Elasticsearch data analysis.	51 lectures	4 hours	All Levels		$20	3.3	(74 ratings)	https://www.udemy.com/learn-data-analytics-with-kibana/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=21	https://www.udemy.com/linear-regression-glms-and-gams-with-r/	"Linear Regression, GLMs and GAMs with R"	https://www.udemy.com/linear-regression-glms-and-gams-with-r/				"Geoffrey Hubona, Ph.D.• Associate Professor of Information Systems"	How to extend linear regression to specify and estimate generalized linear models and additive models.	69 lectures	8 hours	All Levels	English [Auto-generated]	$75	3.6	(57 ratings)	https://www.udemy.com/linear-regression-glms-and-gams-with-r/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=22	https://www.udemy.com/data-mining-with-rattle/	Data Mining with Rattle	https://www.udemy.com/data-mining-with-rattle/				"Geoffrey Hubona, Ph.D.• Associate Professor of Information Systems"	Learn to use the GUI-based comprehensive Data Miner data mining software suite implemented as the rattle package in R	82 lectures	15 hours	All Levels	English [Auto-generated]	$150	4.5	(38 ratings)	https://www.udemy.com/data-mining-with-rattle/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=22	https://www.udemy.com/introduction-to-microstrategy-report-development/	Introduction to MicroStrategy Report Development I	https://www.udemy.com/introduction-to-microstrategy-report-development/				Adastra Academy• Emerging Data Management and Analytics Technology Educators	Introduction to MicroStrategy Report Development	63 lectures	10 hours	Beginner Level	English [Auto-generated]	$50	3.6	(179 ratings)	https://www.udemy.com/introduction-to-microstrategy-report-development/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=22	https://www.udemy.com/forecasting-models-with-r/	Forecasting Models with R	https://www.udemy.com/forecasting-models-with-r/				Diego Fernandez• Exfinsis	Learn main forecasting models from basic to expert level through a practical course with R statistical software.	40 lectures	6.5 hours	All Levels	English [Auto-generated]	$50	3.5	(57 ratings)	https://www.udemy.com/forecasting-models-with-r/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=22	https://www.udemy.com/statistics-by-example/	Statistics Made Easy by Example for Analytics/ data science	https://www.udemy.com/statistics-by-example/				Gopal Prasad Malakar• Credit Card Analytics Professional- Trains Machine Learning	Statistics Simplified - Statistics Made Easy by Excel Simulations. Master fundamentals of statistics & Probability.	111 lectures	16 hours	All Levels	English [Auto-generated]	$20	4.2	(133 ratings)	https://www.udemy.com/statistics-by-example/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=22	https://www.udemy.com/microsoft-excel-in-75-minutes-part-3/	Microsoft Excel in 75 minutes – Part 3	https://www.udemy.com/microsoft-excel-in-75-minutes-part-3/				Startup Saturdays• Thought leaders in entrepreneurship and business	Learn the most valuable features of Microsoft Excel in under 75 minutes. Get 100% completion on this class.	13 lectures	1 hour	All Levels	English [Auto-generated]	$20	4.1	(9 ratings)	https://www.udemy.com/microsoft-excel-in-75-minutes-part-3/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=22	https://www.udemy.com/mysql-and-database-management-from-beginner-to-expert/	MySQL and Database Management: From beginner to Expert	https://www.udemy.com/mysql-and-database-management-from-beginner-to-expert/	in Database Management | Data & Analytics	Database Management	https://www.udemy.com/topic/database-management/	William Starr• Freelancer Database and iOS Developer	Learn how to properly manage and analyze complex databases using SQL! No previous knowledge required.	82 lectures	15.5 hours	All Levels	English [Auto-generated]	$100	4.1	(21 ratings)	https://www.udemy.com/mysql-and-database-management-from-beginner-to-expert/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=22	https://www.udemy.com/microsoft-excel-in-75-minutes-part-5/	Microsoft Excel in 75 minutes – Part 5	https://www.udemy.com/microsoft-excel-in-75-minutes-part-5/				Startup Saturdays• Thought leaders in entrepreneurship and business	Learn the most valuable features of Microsoft Excel in under 75 minutes. Get 100% completion on this class.	14 lectures	1 hour	All Levels	English [Auto-generated]	$20	4.2	(12 ratings)	https://www.udemy.com/microsoft-excel-in-75-minutes-part-5/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=22	https://www.udemy.com/alteryx-real-life-exercises-for-data-analytics/	Alteryx: Real-Life Exercises For Data Analytics!	https://www.udemy.com/alteryx-real-life-exercises-for-data-analytics/				"Renato Baruti• Senior Systems Analyst, Alteryx & Tableau Trainer"	Master Alteryx for Data Analytics step-by-step. Real-Life Exercises & Quizzes included. Learn by doing!	38 lectures	5.5 hours	All Levels	English [Auto-generated]	$200	4.5	(5 ratings)	https://www.udemy.com/alteryx-real-life-exercises-for-data-analytics/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=22	https://www.udemy.com/textminingwithr/	Text mining with R	https://www.udemy.com/textminingwithr/				Nisha Kiran• Instructor	Analyze twitter text using R	15 lectures	32 mins	Beginner Level	English [Auto-generated]	$20	3.9	(13 ratings)	https://www.udemy.com/textminingwithr/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=22	https://www.udemy.com/tableau-introduction-dataset-analysis/	Tableau for Beginners - Analyzing 3 Separate Data Sets	https://www.udemy.com/tableau-introduction-dataset-analysis/				Erik Rood• Analyst at Google	"Walkthrough analysis of 3 data sets, each utilizing different tools (think maps, sets, etc) and unearthing neat trends!"	6 lectures	41 mins	All Levels	English [Auto-generated]	$25	3.6	(42 ratings)	https://www.udemy.com/tableau-introduction-dataset-analysis/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=22	https://www.udemy.com/baseball2/	"Baseball Data Wrangling with Vagrant, R, and Retrosheet"	https://www.udemy.com/baseball2/				Charles Redmond• Professor at Mercyhurst University	"Analytics with the Chadwick tools, dplyr, and ggplot."	28 lectures	2 hours	Intermediate Level	English [Auto-generated]		4.8	(69 ratings)	https://www.udemy.com/baseball2/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=22	https://www.udemy.com/the-visual-guide-on-how-neural-networks-learn-from-data/	The Visual Guide on How Neural Networks Learn from Data	https://www.udemy.com/the-visual-guide-on-how-neural-networks-learn-from-data/				"Mauricio Maroto• Economist Data Scientist +2,500 students and growing!"	The BEST Resource for Understanding Neural Networks and How They Learn	56 lectures	3 hours	Beginner Level		$195	4.5	(19 ratings)	https://www.udemy.com/the-visual-guide-on-how-neural-networks-learn-from-data/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=23	https://www.udemy.com/regression-machine-learning-with-r/	Regression Machine Learning with R	https://www.udemy.com/regression-machine-learning-with-r/				Diego Fernandez• Exfinsis	Learn regression machine learning from basic to expert level through a practical course with R statistical software.	43 lectures	6 hours	All Levels	English [Auto-generated]	$50	3.9	(21 ratings)	https://www.udemy.com/regression-machine-learning-with-r/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=23	https://www.udemy.com/tableauwithme/	Data analysis with Tableau (with 3 downloadable datasets)	https://www.udemy.com/tableauwithme/				Erik Rood• Analyst at Google	Analysis of 3 data sets covering a breadth of Tableau features. Data is available for download and follow along!	15 lectures	1 hour	Beginner Level	English [Auto-generated]	$25	3.5	(70 ratings)	https://www.udemy.com/tableauwithme/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=23	https://www.udemy.com/musketeers-app-online-roulette-numbers-forecasting-app/	Musketeers App - online roulette numbers forecasting app	https://www.udemy.com/musketeers-app-online-roulette-numbers-forecasting-app/				"Petr Kulhanek• Online roulette systems' entrepreneur, visionary leader"	"App provides suggestions for betting on 3,4 or 5 roulette numbers base on my own special algorithms"	8 lectures	1 hour	All Levels	English [Auto-generated]		4.7	(7 ratings)	https://www.udemy.com/musketeers-app-online-roulette-numbers-forecasting-app/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=23	https://www.udemy.com/ontologies-for-business-analysis/	Ontologies for Business Analysis	https://www.udemy.com/ontologies-for-business-analysis/				Dr. Tish Chungoora• Knowledge Modelling Specialist	An introduction to knowledge-based methods for transforming your business into the intelligent enterprise	31 lectures	2.5 hours	All Levels	English [Auto-generated]	$85	4.1	(67 ratings)	https://www.udemy.com/ontologies-for-business-analysis/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=23	https://www.udemy.com/to-understand-statistics-behind-six-sigma-part-i/	Getting Familiar with Minitab	https://www.udemy.com/to-understand-statistics-behind-six-sigma-part-i/				László Csanaki Bognár• Professor of Applied Statistics	Managing Data in a Worksheet with Minitab	12 lectures	1 hour	Beginner Level	English		4.5	(218 ratings)	https://www.udemy.com/to-understand-statistics-behind-six-sigma-part-i/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=23	https://www.udemy.com/jigsaw-academy-analytics-for-beginners/	Analytics for Beginners	https://www.udemy.com/jigsaw-academy-analytics-for-beginners/				Jigsaw Academy• The Online School of Analytics	"The course aims to introduce absolute beginners to the fundamentals of analytics, using simple examples from daily life."	22 lectures	4.5 hours	Beginner Level	English [Auto-generated]	$20	4	(71 ratings)	https://www.udemy.com/jigsaw-academy-analytics-for-beginners/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=23	https://www.udemy.com/forecast-anything-with-excel/	Forecast Anything with Excel	https://www.udemy.com/forecast-anything-with-excel/				"Mauricio Maroto• Economist Data Scientist +2,500 students and growing!"	"Learn to create your own FORECASTS with just Microsoft Excel: trends, seasonalities, forecast intervals and more!"	33 lectures	4 hours	Beginner Level	English [Auto-generated]	$95	4	(27 ratings)	https://www.udemy.com/forecast-anything-with-excel/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=23	https://www.udemy.com/decision-tree-theory-application-and-modeling-using-r/	"Decision Tree - Theory, Application and Modeling using R"	https://www.udemy.com/decision-tree-theory-application-and-modeling-using-r/	in Predictive Modeling | Data & Analytics	Predictive Modeling	https://www.udemy.com/topic/predictive-modeling/	Gopal Prasad Malakar• Credit Card Analytics Professional- Trains Machine Learning	Analytics/ Supervised Machine Learning/ Data Science (applied statistics): CHAID / CART / GINI/ ID3/ Random Forest etc.	67 lectures	8 hours	All Levels	English [Auto-generated]	$40	4	(97 ratings)	https://www.udemy.com/decision-tree-theory-application-and-modeling-using-r/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=23	https://www.udemy.com/crystal-reports-for-sap-business-one/	Crystal Reports for SAP Business One Mastery Training Course	https://www.udemy.com/crystal-reports-for-sap-business-one/	in SAP Business One | Data & Analytics	SAP Business One	https://www.udemy.com/topic/sap-business-one/	"Michael Taylor• BBA, Business Management Consultant"	Learn how to easily create and modify SAP Business One reports and layouts using Crystal Reports.	45 lectures	10 hours	All Levels	English [Auto-generated]	$50	4.4	(115 ratings)	https://www.udemy.com/crystal-reports-for-sap-business-one/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=23	https://www.udemy.com/spss-data-analysis-spss-online-video-training-course/	SPSS Beginners: Master SPSS	https://www.udemy.com/spss-data-analysis-spss-online-video-training-course/				SPSS Statisticians MyProjects• SPSS Specialist | Academic Tutors	Learn SPSS Usage and SPSS Statistics	48 lectures	7 hours	Beginner Level	English [Auto-generated]	$25	4.2	(80 ratings)	https://www.udemy.com/spss-data-analysis-spss-online-video-training-course/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=23	https://www.udemy.com/predictive-analytics-understanding-arima/	Predictive Analytics : Understanding ARIMA	https://www.udemy.com/predictive-analytics-understanding-arima/				Business Consulting• Powerful Planning. Simplified	Understand the concept of ARIMA model and how to make sense of it in business	7 lectures	1 hour	All Levels	English [Auto-generated]		3.8	(5 ratings)	https://www.udemy.com/predictive-analytics-understanding-arima/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=23	https://www.udemy.com/sample-bias-in-predictive-analytics/	Detect and Reduce Sample Bias in Predictive Analytics	https://www.udemy.com/sample-bias-in-predictive-analytics/				Predictive Analytics• Advanced Analytics Made Simple	Learn how to prevent one of the most common mistakes in Predictive Analytics	10 lectures	30 mins	All Levels	English [Auto-generated]		3.4	(31 ratings)	https://www.udemy.com/sample-bias-in-predictive-analytics/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=24	https://www.udemy.com/microsoft-excel-in-75-minutes-part-4/	Microsoft Excel in 75 minutes – Part 4	https://www.udemy.com/microsoft-excel-in-75-minutes-part-4/				Startup Saturdays• Thought leaders in entrepreneurship and business	Learn the most valuable features of Microsoft Excel in under 75 minutes. Get 100% completion on this class.	12 lectures	1 hour	All Levels	English [Auto-generated]	$20	4.4	(6 ratings)	https://www.udemy.com/microsoft-excel-in-75-minutes-part-4/#reviews
