"_cached_page_id","_template","_type","audience","description","requirements","url","what_will_i_learn"
"af14fe88570ae22d4faeb0d062a09db0c1087314","c3c4-4117-bae5","Computer Vision A-Z Learn OpenCV GANs and Cuttin3","This course is suited to those with an interest in Excel, Data Analyst's, Data Mining, BI and Reporting This course is well suited for Accountants, Auditors, Internal Auditors, Business Analysts, Finance staff, Banking staff, Management and those involved with Compliance and Risk assessment and BI. This course is meant for those involved in the Analysis of Data, Finance & Accounting and Reporting roles. This course is for you if you are looking to learn Power BI Self Service functions This course is NOT for your if you have advanced experience with PowerBI Desktop This course is NOT for you if you require Advanced DAX language training or any of the other languages that can be used with Power BI","Updated May 2017,Power BI Desktop is a combination of Excels Power Features (Power Pivot, Power Query and Power View) all in a standalone package. Using Power BI, you can find, get, transform, analyse and Combine data from disparate databases, files, and web services with visual tools that help you understand and fix data quality and formatting issues automatically. Combined with BI Service, these data queries reports and dashboard can be shared and viewed on the go.,This self-service business intelligence systems brings data analytics to the ordinary company.,COURSE SUMMARY,Power BI Desktop brings the world of data analytics and business intelligence to the ordinary business. By connecting to data from multiple sources and transforming or modelling that data, you can view and share insights to your business like never before. Being a self-service system, means you don’t need the help of and IT department to transform or model the data.,LEARN TO GATHER DATA, TRANSFORM DATA AND MODEL DATA BEFORE YOU CREATE VISUALIZATIONS TO EXPLAIN THE DATA AND SHARE VALUABLE INSIGHTS WITH YOUR ORGANISATION.,CONTENTS AND OVERVIEW,In section 1 you will learn how to download and install Power BI Desktop and you will also be given a guided tour.,In section 2 of this course we will look at getting data from multiple sources, both internal and external. Connecting to different types of files of data, Folders or data and online data. Setting up data queries and transforming the data into a format that can be used.,In section 3 of this course we will look at Data modelling, setting up relationships, creating calculated columns and measures using DAX, using calculated tables and creating hierarchy. In addition to this we will also look at some time intelligence functions.,In section 4 of this course we will look at Data visualization. We will go through the use of different charts,Column charts, scatter charts, slicer’s, forecasting and other visualizations. In addition to the standard visualizations you will also be introduced to Custom Visuals.,The use of Power BI is not just for numerical data, so in this course you will also learn how to use Power BI and Microsoft Cognitive Services to carry out a sentiment analysis on Text data.","You will need to download the FREE Power BI Desktop software, however you will be given directions in the course on how to do this.","https://www.udemy.com/power-bi-desktop-masterclass-data-analysis-for-everyone/","In this course you will learn how, with Power BI, to connect to multiple sources of data, and then how to transform that data into a usable format.,You will learn how, with the power of basic DAX, create powerful calculations and comparisons across multiples tables of data from multiple sources,And you will learn how you can visualize that data in a meaningful way to revile insights to your business like never before."
"e863e72cb0d170f788ceef996f5474ff695d0cd2","c3c4-4117-bae5","Computer Vision A-Z Learn OpenCV GANs and Cuttin3","All the professionals who are passionate about business intelligence, data visualization and data analytics Business Intelligence Managers Business Analysts and Statisticians Data Scientists Project Managers","Tableau 10 is the most widely used and easiest data analytics and visualization tool to analyze data and derive actionable insights from it. .,With Average salary of a Tableau professional at $100,000 ( Indeed ), Tableau certifications are most sought certifications in Business and Data Analytics,Tableau is a Leader in 2017 Gartner Magic Quadrant for Business Intelligence & Analytics Platforms,40,000 MNCs worldwide including Verizon, Facebook, Dell, General Motors, KPMG, Bank of America use Tableau,This course is a must for anyone looking to pursue his career in Data science and Data analytics,Tableau is the first choice for any industry due to its intuitive and user-friendly approach to data visualization.,After completing the course, you'll be able analyze and display data using Tableau Desktop—and make better, more data-driven decisions for your company.,We welcome you to learn this exciting new software and get the Tableau Certification for lifelong rewarding career!","Basic knowledge of computer,Trial version of Tableau software","https://www.udemy.com/tableau-complete-course/","Build visualization, organize data and design dashboards,Create interactive and shareable dashboards,Learn about Data blending, Charts and Graphs,Connecting data with servers, connect and join data,Advanced visualizations like Gantt Charts, Tree maps, Area & pie charts, box and whisker plots, scatter plot,Row level and Aggregate calculations,Table calculations,Formatting a visualization,Structuring data and advanced visualizations,Sparklines, Dumbell, Lollipop, Slope and Water Chart,Sharing data story,Tableau Online"
"822b2c9705b0967d86ce7c4a78f0945de5fd2249","c3c4-4117-bae5","Computer Vision A-Z Learn OpenCV GANs and Cuttin3","SAS Analysts SAS Programmers","This course is all about SAS macro. SAS is synonymous of analytics. SAS macro is considered an advance topic in SAS programming.,It helps SAS programmers to,In this course students will learn the syntax of SAS macro, see the use cases and will go through some workout examples. After doing the course students should become comfortable in writing SAS macros.,The course will have two sections","Basic SAS","https://www.udemy.com/sas-macro-programming-by-example/","Understand the SAS macro syntax,SAS Macro usage,Technique to understand the execution of SAS Macros,Download SAS Macro codes for their usage and modifications,See some workout examples of SAS macros,Understand how to handle SAS macro errors"
"9b9bfa56b1705931bb31aa14082ce619fe0b4c57","c3c4-4117-bae5","Computer Vision A-Z Learn OpenCV GANs and Cuttin3","Data professionals Analysts in marketing, finance, ... Marketing professionals Entrepreneurs Researchers","Extract valuable info out of Twitter for marketing, finance, academic or professional research and much more.,This course harnesses the upside of R and Tableau to do sentiment analysis on Twitter data. With sentiment analysis you find out if the crowd has a rather positive or negative opinion towards a given search term. This search term can be a product (like in the course) but it can also be a person, region, company or basically anything as long as it is mentioned regularly on Twitter.,While R can directly fetch the text data from Twitter, clean and analyze it, Tableau is great at visualizing the data. And that is the power of the method outlined in this course. You get the best of both worlds, a dream team.,Content overview and course structure:,The R Side,Getting a Twitter developers account,Connection of Twitter and R,Getting the right packages for our approach,Harvesting Tweets and loading them into R,Refining the harvesting approach by language, time, user or geolocation,Handling Twitter meta data like: favorites, retweets, timelines, users, etc,Text cleaning,Sentiment scoring via a simple lexicon approach (in English),Data export (csv) for further Tableau work,Tableau Side:,Data preparation for visualizations,Quick data exploration,Dashboards,Visualizing -,You only need basic R skills to follow along. There is a free version of Tableau called Tableau public desktop, or even better: as a full time college student you can get a free but full version of Tableau desktop professional.,The course comes with the R code to copy into your R session.,Disclaimer required by Twitter: 'TWITTER, TWEET, RETWEET and the Twitter logo are trademarks of Twitter, Inc or its affiliates.'","You can use either Tableau Public (free) or Tableau Desktop,You need R and RStudio ready on your machine,We will create a Twitter developer account (Twitter account required),You need basic R skills (course R Basics)","https://www.udemy.com/text-mining-and-sentiment-analysis-with-tableau-and-r/","Connect Twitter and R to harvest Tweets for certain keywords,Perform sentiment analysis based on a simple lexicon approach,Clean and process Tweets for further analysis,Export text based data and sentiment scores from R,Use Tableau to visualize sentiment analysis data,Identify situations where sentiment analysis can be applied in a company"
"e4ed7640902bdabf1a107ab554181fe18828684e","c3c4-4117-bae5","Computer Vision A-Z Learn OpenCV GANs and Cuttin3","Anyone who want to use statistics to make fact based decisions. Anyone who wants to learn R and R Studio for career in data science. Anyone who thinks Statistics is confusing and wants to learn it in plain and simple language.","Perform simple or complex statistical calculations using R Programming! - You don't need to be a programmer for this :),Learn statistics, and apply these concepts in your work place using R.,The course will teach you the basic concepts related to Statistics and Data Analysis, and help you in applying these concept. Various examples and data-sets are used to explain the application.,I will explain the basic theory first, and then I will show you how to use R to perform these calculations.,Following areas of statistics are covered:,Descriptive Statistics - Mean, Mode, Median, Quartile, Range, Inter Quartile Range, Standard Deviation. (Using base R function and the psych package ),Data Visualization - 3 commonly used charts: Histogram, Box and Whisker Plot and Scatter Plot (using base R commands),Probability - Basic Concepts, Permutations, Combinations (Basic theory only),Population and Sampling - Basic concepts (theory only),Probability Distributions - Normal, Binomial and Poisson Distributions (Base R functions and the visualize package ),Hypothesis Testing - One Sample and Two Samples - z Test, t Test, F Test, Chi Square Test,ANOVA - Perform Analysis of Variance (ANOVA) step by step doing manual calculation and by using R.","Basic school level mathematics will be helpful.,You will need to download and install R and R Studio on your PC or laptop. Both R and R Studio are for Free Software.","https://www.udemy.com/statistics-using-r/","You will first learn the basic statistical concepts, followed by application of these concepts using R Studio. This course is a nice combination of theory and practice.,Descriptive Statistics - Mean, Mode, Median, Skew, Kurtosis,Inferential Statistics - One and two sample z, t, Chi Square, F Tests, ANOVA, TukeyHSD and more.,Probability Distributions - Normal, Binomial and Poisson,You will learn R programming from the beginning level."
"9dbb5713b119e08270d5c5d9da99e22c438f82f6","c3c4-4117-bae5","Computer Vision A-Z Learn OpenCV GANs and Cuttin3","This course is dedicated to students that have a basic prior experience with programming and that want to understand Big Data Analytics and Hadoop. You will see a practical approach with case studies and simple explanations.","Data Analytics is a core part of any service based company now, more and more companies are pushing distributed computing and analytical processing into mainstream solution offering.,With these current industry requirements and the business need to provide customer intrinsic needs, its important to identify and work on offering solution by understanding customers historical and predictive trends and suggest and offer to him with services which can bond and maintain customer loyalty.,However, earning customer loyalty and understanding the customer behaviour to make business decisions are easier said than done. In todays social world where data collection process is so diverse and possibly extreme in terms of ways and process where and how to collect data is becoming increasingly business as well as technology challenge to collect and process data from all possible channels/media.,In this course we try to explain using business cases, examples and use cases to identify potential business bottleneck and why traditional data storage and data processing is a challenge with these diverse channels of data and provide an intuitive and interactive guide and how Big Data in general and Hadoop in specific can solve the challenges proposed.,We have been working on Hadoop Big Data based solution offerings for past 9+ years and we provide our experience with a very intuitive flow while explaining the concepts of Hadoop in every video. We understand the challenges in learning a new service platform and have tried to explain every topic with many examples and real life situations to make the learning interesting. Wishing you a great career in Big Data and happy learning...","Fundamental/ Basic Programming Knowledge","https://www.udemy.com/mastering-hadoop-the-how-to-guide-of-a-practical-approach/","Understand Hadoop and Big Data,Know how to work with MapReduce,Understand and Work with Pig,Understand and Work with Hive,Understand and Work with Sqoop,Understand and Work with Zookeeper"
"503c761a5c6c0297d1e6afc2fbe70b3763cc0c97","c3c4-4117-bae5","Computer Vision A-Z Learn OpenCV GANs and Cuttin3","Anyone with the desire to increase online business revenue with their already existing traffic Anyone interested in better optimizing their website for visitors Web designers who would like to design websites that will make a bigger impact on a business' revenue Web designers & SEOs who would like to provide web analytics and / or conversion rate optimization services to clients Anyone interested in providing web analytics, SEO & conversion rate optimization services to clients","Web Analytics, usability and conversion rate optimization are a powerful combination for transforming a business' reach and revenue. This is how business' of all sizes scale their online sales and greatly increase their revenue even without finding new website traffic.,This is your step-by-step actionable guide to creating unique goals for a business that you can track, test and improve.,This course is meant for you to take action and begin tracking your own business goals using Google Analytics (as well as other tools we'll look at) and improving your website based on your findings. Specifically we cover:,If you'd like to provide web analytics, web design or conversion rate optimization services - this course is a must. We'll cover:,It's all here! I'm also very active inside the course and I encourage you to ask questions and participate as you go through the course. I am happy to help you as you learn to implement your own strategy and see your conversions increase.,If you're ready to improve your online business or help others improve theirs, this is a course that will help you do exactly that. You will have a much different outlook on how you approach creating a site and making strategic changes to improve it.,Let's start scaling your business. Join me now.","A basic understanding of how to create a website may be helpful,A basic understanding of web analytics may be helpful but is NOT required,A desire to learn, to take action and to ask for help when needed","https://www.udemy.com/web-analytics-conversion-strategy/","Understand how to combine web analytics, usability, conversion rate optimization & SEO efforts,Create and review detailed web analytics reports specific to the website and business,Analyze sites usability and make improvements,Identify the best web analytics tool for the website,Create specific goals unique to a website and track each goal successfully,Segment website visitors to identify any potential problems and discover what marketing methods are providing the most customers,Identify and create a sales funnel for site visitors to follow strategically,Set-up specific analytics metrics to provide further opportunities for profitable keywords and conversions,Turn web analytic reports into actionable steps to increase online sales,Understand winning web design principles to design, redesign and tweak websites to make the biggest impact on conversion rates,How to reduce a sites bounce rate,Use testing tools to better understand site visitors and make changes to convert more traffic,Create a focused and strategic SEO & CRO action plan,Identify why site visitors are not converting when web analytics doesn't provide insight into the problem,Optimize specific web page elements to best convert website visitors,Better convert e-commerce site visitors,Use psychology to increase online sales,Test a website for different issues that can lower conversion rates if they go undiscovered,Identify specific web analytics and conversion rate optimization services that can be offered to clients"
"029ed9a794e7f64c5df26347e9bdb956ba25f19f","c3c4-4117-bae5","Computer Vision A-Z Learn OpenCV GANs and Cuttin3","Business Analysts QlikView developers Data analysts","Hi there! You may be a business analyst and asked to design your first QlikView application. Or, you may have already enrolled in my QlikView developer course and wondering how to create an application using the same data model that we built together in the developer course.,Whatever may be the reason, QlikView designer course will definitely make you an awesome, well-rounded QlikView Designer.,If you are still wondering, let not your heart be troubled.,Let me breakdown reasons for you to become a QlikView designer.,If you answered 'yes' to any of these questions, then this course is for you!,QlikView is growing rapidly. With over 30,000 customers, demand for skilled QlikView developers and designers is higher than ever before!,We will begin with a template and build an application step-by-step together. I will teach each concept before the hands-on session to make it easier to learn.,At the end, if you follow all the concepts and get your feet wet(so to speak), I promise that you will be an awesome QlikView Designer.,So, what are you waiting for? Enroll now...","Download and Install QlikView desktop v11.2 personal edition,You should have basic understanding of relational databases. But, we will cover the basics in case you don't know.","https://www.udemy.com/become-qlikview-designer-from-scratch/","Build an effective QlikiView application using visualization best practices,Use advanced features such as Set Analysis and Alternate States for comparative analysis,Learn all features of QlikView 11.2 to develop an application from scratch,Know which chart to use when to create an application that communicates trends and outliers effectively,Learn how to design a QlikView application using minimalistic approach,Learn advanced tips and tricks for QlikView application design"
"c8e113d91340fc902543c69285d5496478044d24","c3c4-4117-bae5","Computer Vision A-Z Learn OpenCV GANs and Cuttin3","Yep! Data analysts who would like to really get down and dirty with the data Yep! Business folks and executives looking to make their decision making more data-driven, and seeking the technical knowledge to do so. Yep! Students of Computer Science and Computer Engineering looking to understand database concepts for the first time Yep! Software engineers who need to understand and interface with databases from programming languages in their work","Prerequisites : No prerequisites are needed for the SQL commands and DBMS fundamentals. Basic knowledge of programming in Python would be helpful if you want to run the source code in the course-ending project.,Taught by Stanford-educated, ex-Googlers. This team has decades of practical experience in quant trading, analytics and e-commerce.,Your bodyguard for when data gets too big , this course is s trong but friendly, funny yet deep, animated yet thoughtful.,Let’s parse that.,Your bodyguard for when data gets too big : Most business folks (and quite a few engineers) use Excel as a basic tool of decision making and modeling, but when you can't fit the data you'd like into an Excel spreadsheet that you can easily open, its time to move to a database.,The course is strong but friendly : This course will help you move to a database without being intimidated by the new environment. Don't let anyone tell you that any dataset is too large or too complicated for you to understand (and people will try, most likely),The course is funny yet deep : It goes really deep into the topics that folks often find hard to understand, such as joins, aggregate operators and interfacing with databases from a programming language. But it never takes itself too seriously:-),The course is very visua l : most of the techniques are explained with the help of animations to help you understand better.,This course is practical as well : Queries are explained in excruciating detail, indices are demystified, and potentially career-limiting traps (Drop, Alter) are marked with bright yellow tape markers so you can steer clear.,The course is also quirky . The examples are irreverent. Lots of little touches: repetition, zooming out so we remember the big picture, active learning with plenty of quizzes. There’s also a peppy soundtrack, and art - all shown by studies to improve cognition and recall.,What's Covered:,SQL In Great Depth,Database Fundamentals and Just Enough Theory,Practical Examples - Queries in MySQL and SQLite, and code in Python,Using discussion forums,Please use the discussion forums on this course to engage with other students and to help each other out. Unfortunately, much as we would like to, it is not possible for us at Loonycorn to respond to individual questions from students:-(,We're super small and self-funded with only 2 people developing technical video content. Our mission is to make high-quality courses available at super low prices.,The only way to keep our prices this low is to *NOT offer additional technical support over email or in-person* . The truth is, direct support is hugely expensive and just does not scale.,We understand that this is not ideal and that a lot of students might benefit from this additional support. Hiring resources for additional support would make our offering much more expensive, thus defeating our original purpose.,It is a hard trade-off.,Thank you for your patience and understanding!","This course will cover generic (non-system-specific) SQL, but will also conduct exercises using 2 different database technologies: MySQL and SQLite. Installation and use of both these will be explained in-depth","https://www.udemy.com/sql-and-databases/","Explore large datasets and uncover insights - going far beyond the Excel, deep into the data,Model and create a database for day-to-day use,Interface with databases from a programming language such as Python,Have the comfort and confidence needed to load data and use both GUI and a command line interface for database operations,Fully understand and leverage joins, subqueries, aggregates, indices, triggers, stored procedures and other major database concepts"
"0d0603813f8b9ea37795ac5b9d620b64d4d2d65f","c3c4-4117-bae5","Computer Vision A-Z Learn OpenCV GANs and Cuttin3","Data analysts Business analysts Financial analysts Statistical analysts BI analysts","Welcome to our brand new course on Statistical analysis in Excel . We are glad you have reached here.,If you are or aspiring to be a data analyst, business analyst, financial analyst, BI analyst or just love to play with large data, this course may be a great one for you to start building your expertise in statistical analysis in Excel.,Analysts are required to play with large data all the time - you need to analyze, aggregate, extrapolate, forecast, smoothen, etc with the data sets to identify meaningful trends in the data. Fortunately, there are lots of tools that can make your work easy if you knew how to use them.,In this course, we teach you how to do all of the above using statistical analysis tools in Excel. There are some very cool and powerful functionalities in-built in Excel that can help you do your work better.,What makes our course different from others?,Well, our crisp explanations make the learning journey very engaging and fun at the same time. You will like how our instructor takes you from a blank slate to the most complex statistical analysis in Excel in a very cool and gradual way.,You are going to enjoy the teaching pedagogy while carrying out the real life illustrations alongwith the instructor. It's almost somebody is guiding you in person to carry out the various analysis.,And guess what, we respond to any queries within 24 hours of your request. We are always eager to help out students as much we can.,So dont wait any further. Sign up now.,Watch the first lecture (course overview) to know more about the detailed course content and curriculum.","The student would need to know basic Excel","https://www.udemy.com/statistical-analysis-in-excel/","Statistical techniques for data analysis and forecasting in Excel,Data analysis, aggregation and forecasting,Descriptive statistics,Histogram analysis,Correlation analysis,Regression analysis,Moving averages analysis,Practical illustrations on all concepts"
"8e037915514c9612e5996b5ebc745d22e0d34998","c3c4-4117-bae5","Computer Vision A-Z Learn OpenCV GANs and Cuttin3","Novice to intermediate Business Analysts who want to improve their ""soft"" skills Developers and quality professionals seeking to learn the analysis field Experienced BAs seeking a refresher on requirements development methods","Developing Requirements aims to help you advance your business analysis career by giving you the skills needed to elicit the best requirements.,Get to the Next Step as a Business Analyst by Mastering Requirements Elicitation,Business analysis is easy, right? You just ask your stakeholders what they want and write down their responses... No! Experienced Business Analysts know that real requirements development is a challenging endeavor, requiring a number of interviewing, observation, group facilitation, and documentation skills.,In this course, we'll step through how to plan effective requirements development phases for your project, cover the skills you need to run them effectively, and set you up for success in developing solutions to your organization's problems.,In this course, we'll cover:,How to plan your project's analysis phase. Determine where your requirements input should come from. Learn how best to gather requirements from those sources. Choose the best form of plan for your project.,How to gather requirements . Learn how to interview and observe stakeholders. Run effective brainstorming and group interview sessions. Learn the basics of JRP Session facilitation. Run surveys and focus groups. Gather requirements from documents and systems.,How to document requirements . Learn how to organize and categorize your notes into tangible requirements input. Streamline it to avoid duplication and bad requirements. Frame it all into a coherent document.,Throughout the course, you'll also see how the course material works in the real world through a series of scenarios.","This is an intermediate-level course. The material in this course is dependent on the student having taken ""Fundamentals of Business Analysis"" (search for it on Udemy) or an equivalent course","https://www.udemy.com/developing-requirements/","Develop a plan for gathering requirements effectively,Interview stakeholders to understand their pain points and needs,Observe colleagues and customers to understand how they really do their work,Facilitate group interviewing, brainstorming, surveys, and other requirement-gathering methods,Frame requirements input into a cohesive set of actual requirements"
"9f1a574a625bd7df44b94b0afdcdbe0a48823bde","c3c4-4117-bae5","Computer Vision A-Z Learn OpenCV GANs and Cuttin3","Students interested in clustering techniques and unsupervised machine learning Interest in data mining and/or data analysis","A case study will be added by Nov 26th, 2017,-------------------------------------------------------------------,This course is ideal for those that are interested in data mining, and it is a beginner course. You should have a beginner to intermediate understanding of Python as I don't spend a lot of time on the programming aspect.,Most data in the world (whether text,audio,visual, etc) is raw or unlabeled . This is precisely the reason that unsupervised machine learning has become so important. By using certain approaches to unsupervised machine learning (like clusterin g) we can discover patterns or underlying structures in data. This is a major component of exploratory data mining . Furthermore, when one does exploratory data mining, it is used to draw hypotheses, assess assumptions about our statistical inferences, and its used as a basis for further research. For example, the conclusion of a cluster analysis could result in the initiation of a full scale experiment.,The course covers two of the most important and common non-hierarchical clustering algorithms , K-means and DBSCAN using Python.,With K-Means, we start with a 'starter' (or simple) example. We then discuss 'Completeness Score'. The next lesson we discuss how k-means deals with larger variances and different shapes. Then we discuss 'Color Quantization' . This is used when an individual wants to decrease the size of an image/and or see if there is any underlying structure to an image. Finally, we will take a look at cells of the human body, and do some cell segmentation. For DBSCAN, we will look at a starter example as well using Blobs. Then I will show you how DBSCAN overcomes some of the issues of K-means.,If you are interested in data mining, and want to get a taste of how it works, this course is a great introduction!","Understanding Python at beginner or intermediate level is mandatory.","https://www.udemy.com/clusteranalysisandunsupervisedmachinelearningwithpython/","Apply kmeans clustering,Apply DBSCAN clustering,Appreciate and understand the purpose of unsupervised machine learning"
"9dd33fc14188f0c43f0d936e63b3c3e77d094e14","c3c4-4117-bae5","Computer Vision A-Z Learn OpenCV GANs and Cuttin3","Software Programmers or Data Analysts Trying To Switch To A Data Science Career Business Analysts With No Programming Background Yet Want To Learn Machine Learning Students Trying to Understand the Basics of Machine Learning Anyone Who Wants To Understand the Fundamentals Behind Machine Learning","SHORTEN YOUR LEARNING CURVE - MASTER MACHINE,LEARNING AND DATA SCIENCE QUICKLY!,One of the most common problems learners have when jumping into Machine Learning and Data Science is the steep learning curve, and when you add to this the complexity of learning programming languages like Python or R you can get demotivated and lose interest fast.,A DIFFERENT & MORE EFFECTIVE APPROACH,TO LEARNING DATA SCIENCE:,In this course you will learn the basic concepts of machine learning using a visual tool . Where you can just drag drop machine learning algorithms and all other functionality hiding the ugliness of code, making it much more easier to grasp the fundamental concepts.,WE’LL BUILD SUPERVISED MACHINE LEARNING,ALGORITHMS TOGETHER:,I will “hand-hold” you as we build from scratch 2 different types of supervised machine learning algorithms used in the real world, across several industries and I will explain where and how they are used.,LEARN BOTH THE THEORY & APPLICATION,OF MACHINE LEARNING:,The course will teach you those fundamental concepts of machine learning by implementing practical exercises which are based on live examples. You will learn the theory, but get hands on practice building these machine learning algorithms.,You’ll also get access to:,Join the class now!","Able to use a Windows computer and install software on it,High school math","https://www.udemy.com/hands-on-machine-learning-without-writing-code/","Build predictive models using machine learning algorithms without writing a line of software code"
"71e2acf8884dcad254fe9d5fcaa41d64578f2583","c3c4-4117-bae5","Computer Vision A-Z Learn OpenCV GANs and Cuttin3","Business Analysts Management Consultants Researchers Students of Business Schools","What is the aim of this course?,As a business analyst or management consultant you are delivering your advices, observation and analyses using presentations. On some projects you may be producing as much as 200-300 slides. Slide preparation is very time-consuming and you have to make sure that you structure you work properly to deliver according to promised deadlines.,In this course you will learn how to prepare a great presentation for your customer that will help you deliver your thoughts in a coherent manner and win him over. I will teach you how to prepare the the presentation in the right order so you do not waste your time. You will also learn what type of slides you can consider and when you should use a specific type of slide.,This course is based on my 12 years of experience as a consultant in top consulting companies and as a Board Member responsible for strategy, improvement and turn-arounds in biggest companies from FMCG, SMG, B2B sector that I worked for. I have not only delivered presentations on numerous projects myself but I was also receiving presentations from consulting companies such as PwC, BCG, McKinsey, EY, Accenture, OCC as a Board Member in many companies. I have seen the process of preparing and delivering presentations form all angles. On the basis of what you will find in this course and I have trained over 100 business analysts and consultants who now are Investment Directors, Senior Analyst, Directors in Consulting Companies, Board Members etc.,I teach through cases, using 80/20 rule so most of the lectures will be case studies showing examples of how to put something on a slide. Those slides are based on real life examples. You will also learn the order in which you should do things in order to deliver nice, coherent, understood by your customer presentations within the deadlines. To every lecture you will also find attached additional resources. Thanks to this, as a part of this course you will also get a library of ready-made materials that will help you in your first year as a business analyst / junior consultant.,Why I decided to create this course?,Presentations are not something people learn in school or even universities. For most people it is difficult to read presentations and to express themselves using slides. Many people, experience also in the beginning problems in proper structuring of the whole presentation. They cannot make it understandable for the customer and quite often the presentation lacks the flow. The biggest problem in consulting is that the presentation is determining the analyses that you have to make. If your presentation draft is not well structured and though-through you will not be efficient with interviews, data gathering and analyses. Therefore, I found it critical to teach all my co-workers and employees how to express themselves. In this way I made their work (not only related to presentation) much more efficient and also my life much easier :) . Learn from this course and apply it also in your work,In what way will you benefit from this course?,The course is a practical, step by step guide loaded with tones of cases, tricks, hints that will significantly improve the speed with which you work. You will learn how to prepare a great presentation both for internal as well as external purposes. There is little theory – mainly examples, a lot of tips from my own experience as well as other notable examples worth mentioning. My intention is that thanks to the course you will know:,You can also ask me any question either through the discussion mode or by messaging me directly.,How the course is organized?,The course is divided currently in 7 sections and I will be adding new section to address other important issues. Currently you will find the following sections:,We will be adding new lectures in the coming months,You will be able also to download many additional resources,At the end of my course, students will be able to…,Who should take this course? Who should not?","Basic knowledge of economics or finance","https://www.udemy.com/essential-presentations-for-business-analysts-and-consultant/","Put your analyses on slides,Express yourself with slides,Create a great presentation in the style of top consulting firms,Read and understand consulting presentation,Create the flow in the story told via presentation,Pick the right slides for present analyses"
"345853b431fcac6e4f88d6b6bc6c99eaba601086","c3c4-4117-bae5","Computer Vision A-Z Learn OpenCV GANs and Cuttin3","Anyone who has difficulty in handling, processing and cleaning data","“Data is a lot messier and noisier than people want to acknowledge”,Nate Silver,If you want to get the most out of your data, you're going to need to treat it with respect.,Most textbooks on data tend not to dwell on practical issues because, well, it can get quite messy. But if you're organised and follow a few simple rules your data cleaning processes can be simple, fast and effective - saving you time and money.,Practical Data Cleaning is a thorough introduction to the basics of data cleaning, is perfect for beginners, and takes you through:,Why do things the difficult way when you can do them simply? It really is all about spending a little bit of time to organise yourself and apply some neat tips and tricks to your process.,If you watch this video course you WILL:,When you get your data organised, your data cleaning processes become much easier and faster, giving you time to plan your next holiday on company time (I won't tell the boss if you won't...).,This is what you will be learning in the Practical Data Cleaning video course.,This FREE video course will introduce you to the basic principles of why and how your data should be entered onto a single worksheet.,It will also teach you how to utilise multiple worksheets in your workbook to build a chronological flow into your data cleaning processes so you can detect when, how and where errors were introduced.,Everything is explained in simple language and is perfect for beginners.","There are no prior requirements for this course - just a need to understand and handle data more efficiently!,Note: This course is for beginners","https://www.udemy.com/practical-data-cleaning/","organise your datasets in a way that will save you time,reduce the amount of mistakes you make when entering data into Excel,become more productive,get your results much faster"
"6a008a35b7304b5a19d36cec3f165e220b355a96","c3c4-4117-bae5","Computer Vision A-Z Learn OpenCV GANs and Cuttin3","This course was designed with the current or aspiring Business Analysts in mind Those that want to increase the value they provide as a Business Analyst Business Analysts who are being asked to engage in testing, but aren't sure what they should be doing","[Course Last Updated: Oct 2017],Increase your value and bolster your career by enhancing your Business Analysis skills with Software Testing processes and techniques!,In today's world, organizations are expecting Business Analysts to not only elicit and document requirements, but also to be engaged throughout the full life cycle of the project. One of the most important aspects to any project is the testing that is performed. Bugs and defects can sink your projects.,This course will teach you, using real-world examples, how to successfully perform software testing.,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::,Hear What Our Students Are Saying:,""Excellent course! I have no formal testing experience, and I learned a great deal from this course. As usual, Jeremy presented the information in a clear and practical manner. I found the templates and activities at the end to be particularly helpful."" -Samantha B.,""This course is easy to follow. Very informative. Thanks a lot!"" -Alexander A.,""The course is excellent and well designed, I like the approach and the methodology used. I am learning a lot and I'll use this in my job very soon. Thanks for the course, the auxiliary material, the templates are awesome and is a good start for me."" -Paulo K.,""Excellent materials which can be used in real job scenarios."" -Lois M,""The Course was good, Though I had a fair idea of what testing is,but still wasn't sure about BA's role while testing,I was just blank with all the theoretical concepts. BA guide has filled those gaps & has really enhanced my knowledge.Thanks Jeremy"" -John S.,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::,What is the format of the course?,This course is taught with The BA Guide's TEACH, SHOW, DO.,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::,What bonuses are included?,Outside of those bonuses, you also gain access to to an industry expert! I am not just the instructor of this course, I am also a resource and a mentor to give you guidance and tips to begin and advance your Business Analyst career.,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::,You have nothing to lose! This course comes with a 30 day money back guarantee. If you are not completely satisfied with your purchase, you'll be given a refund. No questions asked!,Invest in your future. Enroll today!","This course covers all of the fundamentals. No prior knowledge is required.,Knowledge of the role and responsibilities of a Business Analyst is helpful, but not required.","https://www.udemy.com/software-testing-business-analyst/","Understand the role of a Business Analyst during software testing,Gain the practical knowledge to successfully guide a project through the phases of testing,Ability to create an intuitive test workbook using The BA Guide's test workbook template,Be able to write test cases and test scenarios to help ensure the end product meets the business requirements"
